"Year","Quarter","Subarea","Species","CPUE"
1993,1,"42E9","Melanogrammus aeglefinus",843
1993,1,"42F0","Melanogrammus aeglefinus",2025.5
1993,1,"42F1","Melanogrammus aeglefinus",804
1993,1,"42F2","Melanogrammus aeglefinus",1226
1993,1,"42F3","Melanogrammus aeglefinus",1187.5
1993,1,"42F4","Melanogrammus aeglefinus",58
1993,1,"42F5","Melanogrammus aeglefinus",16.668
1993,1,"42F6","Melanogrammus aeglefinus",0.667
1993,1,"42F7","Melanogrammus aeglefinus",0
1993,1,"42G1","Melanogrammus aeglefinus",62.003
1993,1,"42G2","Melanogrammus aeglefinus",1
1993,1,"43E8","Melanogrammus aeglefinus",3248
1993,1,"43E9","Melanogrammus aeglefinus",2049.5
1993,1,"43F0","Melanogrammus aeglefinus",4006.5
1993,1,"43F1","Melanogrammus aeglefinus",3603.5
1993,1,"43F2","Melanogrammus aeglefinus",3498.5
1993,1,"43F3","Melanogrammus aeglefinus",636.5
1993,1,"43F4","Melanogrammus aeglefinus",1081
1993,1,"43F5","Melanogrammus aeglefinus",1309.5
1993,1,"43F6","Melanogrammus aeglefinus",617
1993,1,"43F7","Melanogrammus aeglefinus",2823
1993,1,"43F8","Melanogrammus aeglefinus",2449
1993,1,"43G0","Melanogrammus aeglefinus",4
1993,1,"43G1","Melanogrammus aeglefinus",88.667
1993,1,"43G2","Melanogrammus aeglefinus",1
1993,1,"44E6","Melanogrammus aeglefinus",841.5
1993,1,"44E7","Melanogrammus aeglefinus",1495
1993,1,"44E8","Melanogrammus aeglefinus",4802
1993,1,"44E9","Melanogrammus aeglefinus",3260
1993,1,"44F0","Melanogrammus aeglefinus",5551.5
1993,1,"44F1","Melanogrammus aeglefinus",1552
1993,1,"44F2","Melanogrammus aeglefinus",1511
1993,1,"44F3","Melanogrammus aeglefinus",107
1993,1,"44F4","Melanogrammus aeglefinus",3431
1993,1,"44F5","Melanogrammus aeglefinus",5074
1993,1,"44F8","Melanogrammus aeglefinus",4144.333
1993,1,"44F9","Melanogrammus aeglefinus",3061.998
1993,1,"44G0","Melanogrammus aeglefinus",6.002
1993,1,"44G1","Melanogrammus aeglefinus",6
1993,1,"45E6","Melanogrammus aeglefinus",8121
1993,1,"45E7","Melanogrammus aeglefinus",5438.5
1993,1,"45E8","Melanogrammus aeglefinus",2663
1993,1,"45E9","Melanogrammus aeglefinus",2036.002
1993,1,"45F0","Melanogrammus aeglefinus",568.5
1993,1,"45F1","Melanogrammus aeglefinus",2967.5
1993,1,"45F2","Melanogrammus aeglefinus",777
1993,1,"45F3","Melanogrammus aeglefinus",4236.5
1993,1,"45F4","Melanogrammus aeglefinus",912.5
1993,1,"45F9","Melanogrammus aeglefinus",644.999
1993,1,"45G0","Melanogrammus aeglefinus",225
1993,1,"45G1","Melanogrammus aeglefinus",603.5
1993,1,"46E7","Melanogrammus aeglefinus",5202
1993,1,"46E8","Melanogrammus aeglefinus",3290.334
1993,1,"46E9","Melanogrammus aeglefinus",3189.5
1993,1,"46F0","Melanogrammus aeglefinus",1161
1993,1,"46F1","Melanogrammus aeglefinus",5327
1993,1,"46F2","Melanogrammus aeglefinus",4325.5
1993,1,"46F3","Melanogrammus aeglefinus",1780.5
1993,1,"46G0","Melanogrammus aeglefinus",219.667
1993,1,"46G1","Melanogrammus aeglefinus",5
1993,1,"47E7","Melanogrammus aeglefinus",1811.5
1993,1,"47E8","Melanogrammus aeglefinus",3576.5
1993,1,"47E9","Melanogrammus aeglefinus",2416
1993,1,"47F0","Melanogrammus aeglefinus",838.5
1993,1,"47F1","Melanogrammus aeglefinus",5023
1993,1,"47F2","Melanogrammus aeglefinus",1851.5
1993,1,"47F3","Melanogrammus aeglefinus",1647
1993,1,"48E7","Melanogrammus aeglefinus",662
1993,1,"48E8","Melanogrammus aeglefinus",6517.002
1993,1,"48E9","Melanogrammus aeglefinus",4252
1993,1,"48F0","Melanogrammus aeglefinus",4069.5
1993,1,"48F1","Melanogrammus aeglefinus",4393.5
1993,1,"48F2","Melanogrammus aeglefinus",2353.5
1993,1,"48F3","Melanogrammus aeglefinus",2066.5
1993,1,"49E8","Melanogrammus aeglefinus",6155
1993,1,"49E9","Melanogrammus aeglefinus",3746
1993,1,"49F0","Melanogrammus aeglefinus",2514
1993,1,"49F1","Melanogrammus aeglefinus",2580
1993,1,"49F2","Melanogrammus aeglefinus",2593
1993,1,"49F3","Melanogrammus aeglefinus",625
1993,1,"50E8","Melanogrammus aeglefinus",2385
1993,1,"50E9","Melanogrammus aeglefinus",6587
1993,1,"50F0","Melanogrammus aeglefinus",3256
1993,1,"50F1","Melanogrammus aeglefinus",2405.5
1993,1,"50F2","Melanogrammus aeglefinus",4195
1993,1,"50F3","Melanogrammus aeglefinus",1220
1993,1,"51E8","Melanogrammus aeglefinus",1838
1993,1,"51E9","Melanogrammus aeglefinus",3339
1993,1,"51F0","Melanogrammus aeglefinus",2870
1993,1,"51F1","Melanogrammus aeglefinus",1715
1993,1,"51F2","Melanogrammus aeglefinus",1292
1993,3,"31F2","Melanogrammus aeglefinus",0
1993,3,"32F2","Melanogrammus aeglefinus",0
1993,3,"34F2","Melanogrammus aeglefinus",0
1993,3,"34F4","Melanogrammus aeglefinus",0
1993,3,"35F0","Melanogrammus aeglefinus",0
1993,3,"35F1","Melanogrammus aeglefinus",0
1993,3,"35F4","Melanogrammus aeglefinus",0
1993,3,"36F0","Melanogrammus aeglefinus",1
1993,3,"36F1","Melanogrammus aeglefinus",0
1993,3,"36F2","Melanogrammus aeglefinus",0
1993,3,"36F3","Melanogrammus aeglefinus",0
1993,3,"36F4","Melanogrammus aeglefinus",0
1993,3,"36F6","Melanogrammus aeglefinus",0
1993,3,"37E9","Melanogrammus aeglefinus",140
1993,3,"37F0","Melanogrammus aeglefinus",9.5
1993,3,"37F1","Melanogrammus aeglefinus",350.668
1993,3,"37F2","Melanogrammus aeglefinus",18.5
1993,3,"37F3","Melanogrammus aeglefinus",1
1993,3,"37F4","Melanogrammus aeglefinus",0
1993,3,"37F5","Melanogrammus aeglefinus",0
1993,3,"37F6","Melanogrammus aeglefinus",0
1993,3,"37F7","Melanogrammus aeglefinus",0
1993,3,"38E9","Melanogrammus aeglefinus",665.002
1993,3,"38F0","Melanogrammus aeglefinus",432.335
1993,3,"38F1","Melanogrammus aeglefinus",6.333
1993,3,"38F2","Melanogrammus aeglefinus",0
1993,3,"38F3","Melanogrammus aeglefinus",1
1993,3,"38F4","Melanogrammus aeglefinus",3
1993,3,"38F5","Melanogrammus aeglefinus",0
1993,3,"38F6","Melanogrammus aeglefinus",0
1993,3,"39E8","Melanogrammus aeglefinus",31
1993,3,"39E9","Melanogrammus aeglefinus",553.5
1993,3,"39F0","Melanogrammus aeglefinus",557
1993,3,"39F1","Melanogrammus aeglefinus",12
1993,3,"39F2","Melanogrammus aeglefinus",121
1993,3,"39F3","Melanogrammus aeglefinus",0
1993,3,"39F4","Melanogrammus aeglefinus",15
1993,3,"39F5","Melanogrammus aeglefinus",5
1993,3,"39F6","Melanogrammus aeglefinus",0
1993,3,"39F7","Melanogrammus aeglefinus",0
1993,3,"40E8","Melanogrammus aeglefinus",17
1993,3,"40E9","Melanogrammus aeglefinus",1187.332
1993,3,"40F0","Melanogrammus aeglefinus",750.5
1993,3,"40F1","Melanogrammus aeglefinus",306
1993,3,"40F2","Melanogrammus aeglefinus",143.5
1993,3,"40F3","Melanogrammus aeglefinus",156.5
1993,3,"40F4","Melanogrammus aeglefinus",1
1993,3,"40F5","Melanogrammus aeglefinus",8
1993,3,"40F6","Melanogrammus aeglefinus",1
1993,3,"40F7","Melanogrammus aeglefinus",0
1993,3,"41E7","Melanogrammus aeglefinus",498
1993,3,"41E8","Melanogrammus aeglefinus",3467
1993,3,"41E9","Melanogrammus aeglefinus",485.5
1993,3,"41F0","Melanogrammus aeglefinus",594.5
1993,3,"41F1","Melanogrammus aeglefinus",830.5
1993,3,"41F2","Melanogrammus aeglefinus",477
1993,3,"41F3","Melanogrammus aeglefinus",1366.5
1993,3,"41F4","Melanogrammus aeglefinus",301
1993,3,"41F5","Melanogrammus aeglefinus",60
1993,3,"41F6","Melanogrammus aeglefinus",25
1993,3,"41F7","Melanogrammus aeglefinus",0
1993,3,"41G0","Melanogrammus aeglefinus",0
1993,3,"41G1","Melanogrammus aeglefinus",4
1993,3,"41G2","Melanogrammus aeglefinus",2
1993,3,"42E7","Melanogrammus aeglefinus",960
1993,3,"42E8","Melanogrammus aeglefinus",1914.5
1993,3,"42E9","Melanogrammus aeglefinus",1350.5
1993,3,"42F0","Melanogrammus aeglefinus",980.5
1993,3,"42F1","Melanogrammus aeglefinus",717.5
1993,3,"42F2","Melanogrammus aeglefinus",429
1993,3,"42F3","Melanogrammus aeglefinus",611.5
1993,3,"42F4","Melanogrammus aeglefinus",183
1993,3,"42F6","Melanogrammus aeglefinus",388
1993,3,"42F7","Melanogrammus aeglefinus",8
1993,3,"42G1","Melanogrammus aeglefinus",178
1993,3,"42G2","Melanogrammus aeglefinus",6
1993,3,"43E8","Melanogrammus aeglefinus",2938
1993,3,"43E9","Melanogrammus aeglefinus",1251.001
1993,3,"43F0","Melanogrammus aeglefinus",3469.5
1993,3,"43F1","Melanogrammus aeglefinus",1315.332
1993,3,"43F2","Melanogrammus aeglefinus",981
1993,3,"43F3","Melanogrammus aeglefinus",1682.336
1993,3,"43F4","Melanogrammus aeglefinus",396.5
1993,3,"43F5","Melanogrammus aeglefinus",672
1993,3,"43F6","Melanogrammus aeglefinus",10168
1993,3,"43F7","Melanogrammus aeglefinus",6822
1993,3,"43F8","Melanogrammus aeglefinus",8485
1993,3,"43G0","Melanogrammus aeglefinus",325
1993,3,"43G1","Melanogrammus aeglefinus",217.165
1993,3,"43G2","Melanogrammus aeglefinus",129.5
1993,3,"44E6","Melanogrammus aeglefinus",755
1993,3,"44E7","Melanogrammus aeglefinus",547
1993,3,"44E8","Melanogrammus aeglefinus",4326
1993,3,"44E9","Melanogrammus aeglefinus",4353.001
1993,3,"44F0","Melanogrammus aeglefinus",2865
1993,3,"44F1","Melanogrammus aeglefinus",1827.002
1993,3,"44F2","Melanogrammus aeglefinus",1430.5
1993,3,"44F3","Melanogrammus aeglefinus",813.998
1993,3,"44F4","Melanogrammus aeglefinus",1555.664
1993,3,"44F5","Melanogrammus aeglefinus",2983
1993,3,"44F8","Melanogrammus aeglefinus",3969.335
1993,3,"44F9","Melanogrammus aeglefinus",12166.334
1993,3,"44G0","Melanogrammus aeglefinus",5306.5
1993,3,"44G1","Melanogrammus aeglefinus",1659
1993,3,"45E6","Melanogrammus aeglefinus",853
1993,3,"45E7","Melanogrammus aeglefinus",2501
1993,3,"45E8","Melanogrammus aeglefinus",1969.5
1993,3,"45E9","Melanogrammus aeglefinus",1757
1993,3,"45F0","Melanogrammus aeglefinus",161.5
1993,3,"45F1","Melanogrammus aeglefinus",1234.5
1993,3,"45F2","Melanogrammus aeglefinus",514
1993,3,"45F3","Melanogrammus aeglefinus",584
1993,3,"45F4","Melanogrammus aeglefinus",574
1993,3,"45F9","Melanogrammus aeglefinus",1027
1993,3,"45G0","Melanogrammus aeglefinus",670.003
1993,3,"45G1","Melanogrammus aeglefinus",1831
1993,3,"46E7","Melanogrammus aeglefinus",2606
1993,3,"46E8","Melanogrammus aeglefinus",1544
1993,3,"46E9","Melanogrammus aeglefinus",1049
1993,3,"46F0","Melanogrammus aeglefinus",388
1993,3,"46F1","Melanogrammus aeglefinus",1027
1993,3,"46F2","Melanogrammus aeglefinus",989
1993,3,"46F3","Melanogrammus aeglefinus",1296
1993,3,"46G0","Melanogrammus aeglefinus",7837.667
1993,3,"47E7","Melanogrammus aeglefinus",2065.5
1993,3,"47E8","Melanogrammus aeglefinus",2434
1993,3,"47E9","Melanogrammus aeglefinus",598.5
1993,3,"47F0","Melanogrammus aeglefinus",1674.5
1993,3,"47F1","Melanogrammus aeglefinus",1964.5
1993,3,"47F2","Melanogrammus aeglefinus",1364
1993,3,"47F3","Melanogrammus aeglefinus",791.5
1993,3,"48E7","Melanogrammus aeglefinus",1622
1993,3,"48E8","Melanogrammus aeglefinus",1015
1993,3,"48E9","Melanogrammus aeglefinus",920
1993,3,"48F0","Melanogrammus aeglefinus",1325
1993,3,"48F1","Melanogrammus aeglefinus",466
1993,3,"48F2","Melanogrammus aeglefinus",1248
1993,3,"49E7","Melanogrammus aeglefinus",136
1993,3,"49E8","Melanogrammus aeglefinus",738
1993,3,"49E9","Melanogrammus aeglefinus",1147
1993,3,"49F0","Melanogrammus aeglefinus",584
1993,3,"49F1","Melanogrammus aeglefinus",1158.5
1993,3,"49F2","Melanogrammus aeglefinus",1014.5
1993,3,"49F3","Melanogrammus aeglefinus",2658
1993,3,"50E8","Melanogrammus aeglefinus",715
1993,3,"50E9","Melanogrammus aeglefinus",1911
1993,3,"50F0","Melanogrammus aeglefinus",672
1993,3,"50F1","Melanogrammus aeglefinus",1027
1993,3,"50F2","Melanogrammus aeglefinus",469
1993,3,"51E8","Melanogrammus aeglefinus",472
1993,3,"51E9","Melanogrammus aeglefinus",274
1993,3,"51F0","Melanogrammus aeglefinus",909.5
1993,3,"51F1","Melanogrammus aeglefinus",666
1993,3,"51F2","Melanogrammus aeglefinus",202
1994,1,"31F2","Melanogrammus aeglefinus",0
1994,1,"32F2","Melanogrammus aeglefinus",0
1994,1,"34F2","Melanogrammus aeglefinus",0
1994,1,"34F4","Melanogrammus aeglefinus",0
1994,1,"35F0","Melanogrammus aeglefinus",0
1994,1,"35F1","Melanogrammus aeglefinus",0
1994,1,"35F4","Melanogrammus aeglefinus",0
1994,1,"36F0","Melanogrammus aeglefinus",0
1994,1,"36F1","Melanogrammus aeglefinus",0
1994,1,"36F2","Melanogrammus aeglefinus",0
1994,1,"36F3","Melanogrammus aeglefinus",0
1994,1,"36F4","Melanogrammus aeglefinus",0
1994,1,"36F6","Melanogrammus aeglefinus",0
1994,1,"37E9","Melanogrammus aeglefinus",24
1994,1,"37F0","Melanogrammus aeglefinus",27
1994,1,"37F1","Melanogrammus aeglefinus",0
1994,1,"37F2","Melanogrammus aeglefinus",1.334
1994,1,"37F3","Melanogrammus aeglefinus",1
1994,1,"37F4","Melanogrammus aeglefinus",0
1994,1,"37F5","Melanogrammus aeglefinus",0
1994,1,"37F6","Melanogrammus aeglefinus",0
1994,1,"37F7","Melanogrammus aeglefinus",0
1994,1,"38E9","Melanogrammus aeglefinus",41.5
1994,1,"38F0","Melanogrammus aeglefinus",10
1994,1,"38F1","Melanogrammus aeglefinus",0
1994,1,"38F2","Melanogrammus aeglefinus",0
1994,1,"38F3","Melanogrammus aeglefinus",0
1994,1,"38F4","Melanogrammus aeglefinus",0
1994,1,"38F5","Melanogrammus aeglefinus",0
1994,1,"38F6","Melanogrammus aeglefinus",133
1994,1,"39E8","Melanogrammus aeglefinus",5
1994,1,"39E9","Melanogrammus aeglefinus",126
1994,1,"39F0","Melanogrammus aeglefinus",366.671
1994,1,"39F1","Melanogrammus aeglefinus",145.333
1994,1,"39F2","Melanogrammus aeglefinus",1.333
1994,1,"39F3","Melanogrammus aeglefinus",0
1994,1,"39F4","Melanogrammus aeglefinus",0
1994,1,"39F5","Melanogrammus aeglefinus",0
1994,1,"39F6","Melanogrammus aeglefinus",0
1994,1,"39F7","Melanogrammus aeglefinus",1
1994,1,"40E8","Melanogrammus aeglefinus",80
1994,1,"40E9","Melanogrammus aeglefinus",481
1994,1,"40F0","Melanogrammus aeglefinus",161.5
1994,1,"40F1","Melanogrammus aeglefinus",382.667
1994,1,"40F2","Melanogrammus aeglefinus",59
1994,1,"40F3","Melanogrammus aeglefinus",81
1994,1,"40F4","Melanogrammus aeglefinus",11.5
1994,1,"40F5","Melanogrammus aeglefinus",0
1994,1,"40F6","Melanogrammus aeglefinus",0
1994,1,"40F7","Melanogrammus aeglefinus",0
1994,1,"41E7","Melanogrammus aeglefinus",28
1994,1,"41E8","Melanogrammus aeglefinus",114.334
1994,1,"41E9","Melanogrammus aeglefinus",285
1994,1,"41F0","Melanogrammus aeglefinus",2449.5
1994,1,"41F1","Melanogrammus aeglefinus",548.666
1994,1,"41F2","Melanogrammus aeglefinus",569
1994,1,"41F3","Melanogrammus aeglefinus",108.5
1994,1,"41F4","Melanogrammus aeglefinus",46
1994,1,"41F5","Melanogrammus aeglefinus",4
1994,1,"41F6","Melanogrammus aeglefinus",0
1994,1,"41F7","Melanogrammus aeglefinus",0
1994,1,"41G0","Melanogrammus aeglefinus",2
1994,1,"41G1","Melanogrammus aeglefinus",5
1994,1,"41G2","Melanogrammus aeglefinus",1
1994,1,"42E7","Melanogrammus aeglefinus",0
1994,1,"42E8","Melanogrammus aeglefinus",153.5
1994,1,"42E9","Melanogrammus aeglefinus",823.335
1994,1,"42F0","Melanogrammus aeglefinus",1270.5
1994,1,"42F1","Melanogrammus aeglefinus",764.5
1994,1,"42F2","Melanogrammus aeglefinus",16
1994,1,"42F3","Melanogrammus aeglefinus",85
1994,1,"42F4","Melanogrammus aeglefinus",27.335
1994,1,"42F5","Melanogrammus aeglefinus",18.003
1994,1,"42F6","Melanogrammus aeglefinus",2
1994,1,"42F7","Melanogrammus aeglefinus",1
1994,1,"42G1","Melanogrammus aeglefinus",72
1994,1,"42G2","Melanogrammus aeglefinus",12
1994,1,"43E8","Melanogrammus aeglefinus",1029.667
1994,1,"43E9","Melanogrammus aeglefinus",1347.998
1994,1,"43F0","Melanogrammus aeglefinus",630.5
1994,1,"43F1","Melanogrammus aeglefinus",664
1994,1,"43F2","Melanogrammus aeglefinus",3727
1994,1,"43F3","Melanogrammus aeglefinus",16.5
1994,1,"43F4","Melanogrammus aeglefinus",54.333
1994,1,"43F5","Melanogrammus aeglefinus",17
1994,1,"43F6","Melanogrammus aeglefinus",1108
1994,1,"43F7","Melanogrammus aeglefinus",234
1994,1,"43F8","Melanogrammus aeglefinus",35
1994,1,"43G0","Melanogrammus aeglefinus",2
1994,1,"43G1","Melanogrammus aeglefinus",27.999
1994,1,"43G2","Melanogrammus aeglefinus",0
1994,1,"44E6","Melanogrammus aeglefinus",99.5
1994,1,"44E7","Melanogrammus aeglefinus",60.5
1994,1,"44E8","Melanogrammus aeglefinus",2042
1994,1,"44E9","Melanogrammus aeglefinus",1168.335
1994,1,"44F0","Melanogrammus aeglefinus",1974.336
1994,1,"44F1","Melanogrammus aeglefinus",1024
1994,1,"44F2","Melanogrammus aeglefinus",11
1994,1,"44F3","Melanogrammus aeglefinus",10
1994,1,"44F4","Melanogrammus aeglefinus",2255
1994,1,"44F5","Melanogrammus aeglefinus",852
1994,1,"44F8","Melanogrammus aeglefinus",331.002
1994,1,"44F9","Melanogrammus aeglefinus",1477.336
1994,1,"44G0","Melanogrammus aeglefinus",41.5
1994,1,"44G1","Melanogrammus aeglefinus",60.001
1994,1,"45E6","Melanogrammus aeglefinus",4837.5
1994,1,"45E7","Melanogrammus aeglefinus",2080
1994,1,"45E8","Melanogrammus aeglefinus",4794.5
1994,1,"45E9","Melanogrammus aeglefinus",1285.334
1994,1,"45F0","Melanogrammus aeglefinus",33.001
1994,1,"45F1","Melanogrammus aeglefinus",1425
1994,1,"45F2","Melanogrammus aeglefinus",141
1994,1,"45F3","Melanogrammus aeglefinus",998
1994,1,"45F4","Melanogrammus aeglefinus",380
1994,1,"45F9","Melanogrammus aeglefinus",482
1994,1,"45G0","Melanogrammus aeglefinus",299.335
1994,1,"45G1","Melanogrammus aeglefinus",583
1994,1,"46E7","Melanogrammus aeglefinus",5173.5
1994,1,"46E8","Melanogrammus aeglefinus",924.5
1994,1,"46E9","Melanogrammus aeglefinus",1033.334
1994,1,"46F0","Melanogrammus aeglefinus",426.667
1994,1,"46F1","Melanogrammus aeglefinus",1266.333
1994,1,"46F2","Melanogrammus aeglefinus",2234
1994,1,"46F3","Melanogrammus aeglefinus",2207.668
1994,1,"46G0","Melanogrammus aeglefinus",566.332
1994,1,"46G1","Melanogrammus aeglefinus",784
1994,1,"47E7","Melanogrammus aeglefinus",3772
1994,1,"47E8","Melanogrammus aeglefinus",4060.5
1994,1,"47E9","Melanogrammus aeglefinus",1137.333
1994,1,"47F0","Melanogrammus aeglefinus",754
1994,1,"47F1","Melanogrammus aeglefinus",1519.5
1994,1,"47F2","Melanogrammus aeglefinus",947
1994,1,"47F3","Melanogrammus aeglefinus",288
1994,1,"48E9","Melanogrammus aeglefinus",4241
1994,1,"48F0","Melanogrammus aeglefinus",1890
1994,1,"48F1","Melanogrammus aeglefinus",1017.5
1994,1,"48F2","Melanogrammus aeglefinus",1089
1994,1,"48F3","Melanogrammus aeglefinus",580
1994,1,"49F0","Melanogrammus aeglefinus",414.5
1994,1,"49F1","Melanogrammus aeglefinus",1634.5
1994,1,"49F2","Melanogrammus aeglefinus",457.5
1994,1,"49F3","Melanogrammus aeglefinus",256.669
1994,1,"50F0","Melanogrammus aeglefinus",1475
1994,1,"50F1","Melanogrammus aeglefinus",609
1994,1,"50F2","Melanogrammus aeglefinus",469.5
1994,1,"50F3","Melanogrammus aeglefinus",212
1994,1,"51E9","Melanogrammus aeglefinus",1736
1994,1,"51F0","Melanogrammus aeglefinus",351
1994,1,"51F1","Melanogrammus aeglefinus",1376
1994,1,"51F2","Melanogrammus aeglefinus",734
1994,3,"31F2","Melanogrammus aeglefinus",0
1994,3,"32F2","Melanogrammus aeglefinus",0
1994,3,"34F2","Melanogrammus aeglefinus",0
1994,3,"34F4","Melanogrammus aeglefinus",0
1994,3,"35F0","Melanogrammus aeglefinus",0
1994,3,"35F1","Melanogrammus aeglefinus",0
1994,3,"35F4","Melanogrammus aeglefinus",0
1994,3,"36F0","Melanogrammus aeglefinus",252
1994,3,"36F1","Melanogrammus aeglefinus",0
1994,3,"36F2","Melanogrammus aeglefinus",0
1994,3,"36F3","Melanogrammus aeglefinus",0
1994,3,"36F4","Melanogrammus aeglefinus",0
1994,3,"36F6","Melanogrammus aeglefinus",0
1994,3,"37E9","Melanogrammus aeglefinus",502
1994,3,"37F0","Melanogrammus aeglefinus",241.5
1994,3,"37F1","Melanogrammus aeglefinus",0
1994,3,"37F2","Melanogrammus aeglefinus",0
1994,3,"37F3","Melanogrammus aeglefinus",0
1994,3,"37F4","Melanogrammus aeglefinus",0
1994,3,"37F5","Melanogrammus aeglefinus",0
1994,3,"37F6","Melanogrammus aeglefinus",0
1994,3,"37F7","Melanogrammus aeglefinus",0
1994,3,"38E9","Melanogrammus aeglefinus",211
1994,3,"38F0","Melanogrammus aeglefinus",33.666
1994,3,"38F1","Melanogrammus aeglefinus",6.001
1994,3,"38F2","Melanogrammus aeglefinus",0
1994,3,"38F3","Melanogrammus aeglefinus",0
1994,3,"38F4","Melanogrammus aeglefinus",2
1994,3,"38F5","Melanogrammus aeglefinus",0
1994,3,"38F6","Melanogrammus aeglefinus",0
1994,3,"39E8","Melanogrammus aeglefinus",0
1994,3,"39E9","Melanogrammus aeglefinus",494.332
1994,3,"39F0","Melanogrammus aeglefinus",272.665
1994,3,"39F1","Melanogrammus aeglefinus",74
1994,3,"39F2","Melanogrammus aeglefinus",23.5
1994,3,"39F3","Melanogrammus aeglefinus",0
1994,3,"39F4","Melanogrammus aeglefinus",2
1994,3,"39F5","Melanogrammus aeglefinus",2
1994,3,"39F6","Melanogrammus aeglefinus",0
1994,3,"39F7","Melanogrammus aeglefinus",0
1994,3,"40E8","Melanogrammus aeglefinus",52.5
1994,3,"40E9","Melanogrammus aeglefinus",234.998
1994,3,"40F0","Melanogrammus aeglefinus",259.5
1994,3,"40F1","Melanogrammus aeglefinus",133
1994,3,"40F2","Melanogrammus aeglefinus",36.5
1994,3,"40F3","Melanogrammus aeglefinus",123.662
1994,3,"40F4","Melanogrammus aeglefinus",10
1994,3,"40F5","Melanogrammus aeglefinus",11
1994,3,"40F6","Melanogrammus aeglefinus",0
1994,3,"40F7","Melanogrammus aeglefinus",0
1994,3,"41E7","Melanogrammus aeglefinus",349
1994,3,"41E8","Melanogrammus aeglefinus",6328
1994,3,"41E9","Melanogrammus aeglefinus",677.5
1994,3,"41F0","Melanogrammus aeglefinus",105
1994,3,"41F1","Melanogrammus aeglefinus",272.5
1994,3,"41F2","Melanogrammus aeglefinus",943
1994,3,"41F3","Melanogrammus aeglefinus",91
1994,3,"41F4","Melanogrammus aeglefinus",359
1994,3,"41F5","Melanogrammus aeglefinus",6
1994,3,"41F6","Melanogrammus aeglefinus",8
1994,3,"41F7","Melanogrammus aeglefinus",0
1994,3,"41G0","Melanogrammus aeglefinus",2
1994,3,"41G1","Melanogrammus aeglefinus",0
1994,3,"41G2","Melanogrammus aeglefinus",0
1994,3,"42E7","Melanogrammus aeglefinus",205
1994,3,"42E8","Melanogrammus aeglefinus",722
1994,3,"42E9","Melanogrammus aeglefinus",1458
1994,3,"42F0","Melanogrammus aeglefinus",1663.5
1994,3,"42F1","Melanogrammus aeglefinus",1034.5
1994,3,"42F2","Melanogrammus aeglefinus",359.5
1994,3,"42F3","Melanogrammus aeglefinus",64
1994,3,"42F4","Melanogrammus aeglefinus",31.5
1994,3,"42F5","Melanogrammus aeglefinus",66
1994,3,"42F6","Melanogrammus aeglefinus",4
1994,3,"42F7","Melanogrammus aeglefinus",20
